project_geographic_district,project_building_identifier,project_school_name,project_type,project_description,project_phase_name,project_status_name,project_phase_actual_start_date,project_phase_planned_end_date,project_phase_actual_end_date,project_budget_amount,final_estimate_of_actual_costs_through_end_of_phase_amount,total_phase_actual_spending_amount,dsf_number_s,failure
11,X113,THE YOUNG SCHOLARS ACADEMY - B,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,Complete,06/21/2017,10/20/2017,10/02/2017,9751,1260.0,1260.0,DSF: 0000867071,False
11,X113,SCHOOL OF DIPLOMACY,SCA CIP RESOA,FY16 RESO A SCIENCE LAB UPGRADES,Scope,Complete,02/10/2016,05/25/2016,09/27/2016,0,31892.0,31892.0,DSF: 0000822769,False
11,X113,THE FORWARD SCHOOL - BRONX,SCA CIP RESOA,FY16 RESO A MUSIC ROOM UPGRADE,Scope,Complete,08/31/2016,12/27/2016,05/01/2017,0,11470.0,11470.0,DSF: 0000844109,False
11,X113,THE FORWARD SCHOOL - BRONX,SCA CIP RESOA,FY16 RESO A MUSIC ROOM UPGRADE,Design,Complete,05/01/2017,09/20/2017,08/15/2017,15000,37803.0,35900.0,DSF: 0000844109,True
11,X113,M.S./H.S. 272 - BRONX,SCA CIP RESOA,FY16 RESO A GYMNASIUM UPGRADE,Scope,Complete,08/31/2016,01/05/2017,05/01/2017,0,8162.0,8162.0,DSF: 0000844110,False
3,M113,P.S. 241 - MANHATTAN,SCA CIP,PLANYC BOILER CONVERSION/CIMATE CONTROL,Scope,Complete,07/17/2013,12/18/2013,12/20/2013,83137,83772.0,83772.0,"DSF: 0000718946, 0000731099",False
3,M113,P.S. 241 - MANHATTAN,SCA CIP,PLANYC BOILER CONVERSION/CIMATE CONTROL,Design,Complete,01/08/2014,06/10/2014,09/26/2014,324093,293859.0,287572.0,"DSF: 0000718946, 0000731099",False
3,M113,P.S. 241 - MANHATTAN,SCA CIP,FLOOD ELIMINATION,Scope,Complete,04/25/2014,09/10/2014,10/17/2014,20055,62215.0,58703.0,DSF: 0000785769,True
3,M113,P.S. 241 - MANHATTAN,SCA CIP,FLOOD ELIMINATION,Design,Complete,04/01/2015,08/31/2015,08/15/2016,80220,94609.0,93349.0,DSF: 0000785769,False
3,M118,P.S. 333 - MANHATTAN,SCA CIP,EXTERIOR MASONRY/ROOFS/PARAPETS,Scope,Complete,02/13/2013,06/28/2013,08/23/2013,167234,230822.0,225388.0,"DSF: 0000763231, 0000763232, 0000763233",False
3,M118,P.S. 333 - MANHATTAN,SCA CIP,EXTERIOR MASONRY/ROOFS/PARAPETS,Design,Complete,09/25/2013,03/03/2014,03/27/2014,668934,489175.0,407782.0,"DSF: 0000763231, 0000763232, 0000763233",False
3,M118,P.S. 333 - MANHATTAN,SCA IEH,IEH PO18-3RD FLOOR,Construction,Complete,04/03/2017,IEH,07/13/2017,IEH,59171.0,3878.0,DSF: 0000046001,False
3,M145,P.S. 145 - MANHATTAN,SCA CIP,PLANYC BOILER CNVSN/PLANYC CLIMATE CTRL,Scope,Complete,06/24/2013,11/25/2013,08/23/2013,47478,109824.0,109824.0,"DSF: 0000775605, 0000775606",True
3,M145,P.S. 145 - MANHATTAN,SCA CIP,PLANYC BOILER CNVSN/PLANYC CLIMATE CTRL,Design,Complete,09/20/2013,02/26/2014,01/31/2014,188990,381113.0,381053.0,"DSF: 0000775605, 0000775606",True
3,M145,WEST PREP ACADEMY - MANHATTAN,SCA CIP,ENY SUPPLEMENTAL COOLING,Scope,Complete,08/14/2017,10/20/2017,09/28/2017,8069,1072.0,1072.0,DSF: 0000865806,False
3,M145,WEST PREP ACADEMY - MANHATTAN,SCA CIP RESOA,FY15 RESO A AUDITORIUM UPGRADE,Scope,Complete,02/05/2015,06/08/2015,04/02/2015,0,28760.0,10954.0,DSF: 0000800081,False
3,M145,P.S. 145 - MANHATTAN,SCA CIP RESOA,FY16 RESO A IP SURVEILLANCE CAMERA INSTALLATION,Scope,Complete,05/08/2017,09/08/2017,08/23/2017,0,9595.0,9595.0,DSF: 0000823552,False
3,M145,P.S. 145 - MANHATTAN,SCA IEH,IEH PO18-FAN ROOM B2,Construction,Complete,05/31/2017,IEH,12/31/2017,IEH,8458.0,2958.0,DSF: 0000047066,False
3,M149,M811 SPED - MANHATTAN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Scope,Complete,02/06/2017,04/06/2017,03/06/2017,0,26994.0,19600.0,DSF: 0000844194,False
3,M149,M811 SPED - MANHATTAN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Design,Complete,03/07/2017,07/20/2017,05/10/2017,33195,26681.0,24582.0,DSF: 0000844194,False
3,M149,M811 SPED - MANHATTAN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Construction,Complete,06/27/2017,12/23/2017,12/12/2017,486853,240503.0,5909.0,DSF: 0000844194,False
3,M149,M811 SPED - MANHATTAN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,"CM, F&E",Complete,06/27/2017,12/23/2017,12/12/2017,33195,27671.0,11913.0,DSF: 0000844194,False
3,M149,P.S. 149 - MANHATTAN,SCA IEH,IEH PO18-TUNNELS,Construction,Complete,05/23/2017,IEH,08/21/2017,IEH,170689.0,2060.0,DSF: 0000046929,False
3,M149,P.S. 149 - MANHATTAN,SCA IEH,IEH PO18-CRAWL SPACE,Construction,Complete,06/06/2017,IEH,10/03/2017,IEH,726.0,726.0,DSF: 0000047165,False
3,M149,P.S. 149 - MANHATTAN,SCA IEH,IEH PO18-BSMT MACHINE ROOM,Construction,Complete,07/14/2017,IEH,07/16/2017,IEH,13007.0,2910.0,DSF: 0000047647,False
3,M149,P.S. 149 - MANHATTAN,SCA IEH,"IEH PO18-ROOMS:422,424,426,433,440,441, 442 AND 44",Construction,Complete,07/28/2017,IEH,09/03/2017,IEH,155268.0,4220.0,DSF: 0000047846,False
3,M149,P.S. 149 - MANHATTAN,SCA IEH,"IEH PO18-ROOMS 422, 424, 426, 433 AND 442",Construction,Complete,08/29/2017,IEH,08/31/2017,IEH,18740.0,822.0,DSF: 0000048425,False
3,M149,P.S. 149 - MANHATTAN,SCA IEH,"IEH PO18-ROOM  230 , 244 , AND 114",Construction,Complete,08/29/2017,IEH,12/09/2017,IEH,56829.0,2930.0,DSF: 0000048415,False
3,M342,THE RIVERSIDE SCHOOL - M,SCA Capacity,NEW SCHOOL,Scope,Complete,04/21/2011,09/02/2011,09/26/2011,1860643,867150.0,867150.0,DSF: 0000730952,False
3,M149,M811 SPED - MANHATTAN,Fast Track Projects,CTF CHARTER MATCH PROMETHEAN BOARDS,Construction,Complete,07/21/2017,FTK,08/03/2017,FTK,194008.0,93033.0,DSF: 0000865766,False
3,M163,P.S. 163 - MANHATTAN,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,Scope,Complete,10/29/2015,02/22/2016,01/27/2016,36638,51770.0,51770.0,DSF: 0000822265,False
3,M163,P.S. 163 - MANHATTAN,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,Design,Complete,03/08/2016,08/05/2016,06/27/2016,146554,134378.0,132128.0,DSF: 0000822265,False
3,M163,P.S. 163 - MANHATTAN,SCA IEH,"IEH PO18-ROOMS 205,207,213,215",Construction,Complete,02/27/2017,IEH,07/22/2017,IEH,43542.0,2550.0,DSF: 0000045426,False
3,M165,P.S. 165 - MANHATTAN,SCA CIP,EXT MASONRY/ROOFS,Scope,Complete,10/30/2013,03/20/2014,03/20/2014,105658,93813.0,90074.0,"DSF: 0000777681, 0000799928",False
3,M165,P.S. 165 - MANHATTAN,SCA CIP,EXT MASONRY/ROOFS,Design,Complete,04/25/2014,09/25/2014,12/22/2014,414527,356171.0,354884.0,"DSF: 0000777681, 0000799928",False
3,M165,I.S. 862 - MANHATTAN,SCA CIP RESOA,FY15 RESO A SCIENCE LAB UPGRADES,Scope,Complete,07/19/2016,11/02/2016,11/04/2016,0,11124.0,11124.0,DSF: 0000800478,False
3,M165,P.S. 165 - MANHATTAN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,Complete,03/01/2017,DOEL,06/05/2017,DOEL,589.0,589.0,DSF:,False
3,M166,P.S. 166 - MANHATTAN,SCA IEH,IEH PO18-ROOM 411,Construction,Complete,08/23/2017,IEH,08/24/2017,IEH,12562.0,2026.0,DSF: 0000048349,False
3,M166,P.S. 166 - MANHATTAN,SCA IEH,"IEH PO18-ROOMS #204, 304, 404, 308, 206 AND 206A",Construction,Complete,08/30/2017,IEH,11/29/2017,IEH,436.0,436.0,DSF: 0000048447,False
3,M180,P.S. 180 - MANHATTAN,SCA IEH,SOIL INVESTIGATION AND REMEDIATION,Construction,Complete,03/22/2016,IEH,07/14/2017,IEH,91053.0,66200.0,DSF: 0000843735,False
3,M180,P.S. 180 - MANHATTAN,SCA IEH,"IEH PO18-ROOMS 412,423,424,425,426,427,429,431",Construction,Complete,10/06/2017,IEH,12/09/2017,IEH,38010.0,3390.0,DSF: 0000048886,False
3,M185,P.S. 185 - MANHATTAN,SCA CIP,PLAY YARD SURFACE DEFECTS,Scope,Complete,03/01/2016,05/27/2016,05/25/2016,34950,50730.0,47750.0,DSF: 0000843698,False
3,M185,P.S. 185 - MANHATTAN,SCA CIP,PLAY YARD SURFACE DEFECTS,Design,Complete,08/19/2016,01/09/2017,01/27/2017,139800,79314.0,79314.0,DSF: 0000843698,False
3,M191,THE RIVERSIDE SCHOOL FOR MAKER,SCA CIP RESOA,FY17 RESO A LIBRARY UPGRADES,Scope,Complete,01/30/2017,03/28/2017,03/23/2017,0,7733.0,7733.0,DSF: 0000844931,False
3,M191,THE RIVERSIDE SCHOOL FOR MAKER,SCA CIP RESOA,FY17 RESO A LIBRARY UPGRADES,Design,Complete,03/23/2017,08/07/2017,05/12/2017,18000,31828.0,24774.0,DSF: 0000844931,False
3,M191,THE RIVERSIDE SCHOOL FOR MAKER,SCA CIP RESOA,FY17 RESO A LIBRARY UPGRADES,Construction,Complete,06/23/2017,01/18/2018,12/18/2017,264000,175887.0,1411.0,DSF: 0000844931,False
3,M191,THE RIVERSIDE SCHOOL FOR MAKER,SCA CIP RESOA,FY17 RESO A LIBRARY UPGRADES,"CM, F&E",Complete,06/23/2017,01/18/2018,12/18/2017,79648,83248.0,13878.0,DSF: 0000844931,False
3,M199,P.S. 199 - MANHATTAN,SCA CIP RESOA,FY13 RESO A- GREENHOUSE,Scope,Complete,04/21/2015,09/03/2015,07/30/2015,0,158612.0,158265.0,DSF: 0000754508,False
3,M199,P.S. 199 - MANHATTAN,SCA CIP RESOA,FY13 RESO A- GREENHOUSE,Design,Complete,08/18/2015,01/22/2016,02/02/2016,44460,124220.0,124220.0,DSF: 0000754508,True
3,M342,THE RIVERSIDE SCHOOL - M,SCA Capacity,NEW SCHOOL,Design,Complete,09/27/2011,03/15/2012,12/31/2015,5954058,4971231.0,4574468.0,DSF: 0000730952,True
3,M470,URBAN ASSEMBLY SCHOOL,SCA CIP,HVAC (BMS) WORK/BACKFLOW PREVENTER & WATER METER,Scope,Complete,05/20/2013,09/20/2013,11/04/2013,31295,56429.0,46454.0,"DSF: 0000764420, 0000764431",False
3,M470,URBAN ASSEMBLY SCHOOL,SCA CIP,HVAC (BMS) WORK/BACKFLOW PREVENTER & WATER METER,Design,Complete,11/13/2013,05/15/2014,10/27/2014,120074,141154.0,90468.0,"DSF: 0000764420, 0000764431",False
11,X113,M.S./H.S. 272 - BRONX,SCA CIP RESOA,FY16 RESO A GYMNASIUM UPGRADE,Design,Complete,05/01/2017,09/14/2017,05/16/2017,15000,32855.0,30664.0,DSF: 0000844110,True
11,X113,THE FORWARD SCHOOL - BRONX,SCA CIP RESOA,FY17 RESO A ELECTRICAL SYSTEMS,Scope,Complete,01/19/2017,03/20/2017,04/06/2017,0,11095.0,11095.0,DSF: 0000844814,False
11,X113,THE FORWARD SCHOOL - BRONX,SCA CIP RESOA,FY17 RESO A ELECTRICAL SYSTEMS,Design,Complete,04/06/2017,09/06/2017,05/15/2017,24000,7449.0,7449.0,DSF: 0000844814,False
11,X113,COMMUNITY BASED ORGANIZATION -,SCA IEH,IEH PO18-2ND FL CAFETERIA,Construction,Complete,10/12/2017,IEH,10/27/2017,IEH,56654.0,13774.0,DSF: 0000049008,False
11,X121,P.S. 121 - BRONX,SCA IEH,"IEH PO18-1ST, 2ND , 3RD CORRIDORS",Construction,Complete,03/07/2017,IEH,07/07/2017,IEH,254355.0,5784.0,DSF: 0000045567,False
11,X121,P.S. 121 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/19/2017,01/15/2018,09/07/2017,35000,34738.0,34738.0,DSF: 0000844633,False
11,X121,P.S. 121 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/19/2017,01/15/2018,09/07/2017,135000,133984.0,133984.0,DSF: 0000845443,False
11,X121,P.S. 121 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/19/2017,01/15/2018,09/07/2017,104000,103220.0,103220.0,DSF: 0000845179,False
11,X127,I.S. 127 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY,Scope,Complete,02/12/2015,06/29/2015,06/16/2015,25078,15039.0,15039.0,DSF: 0000801085,False
11,X127,I.S. 127 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY,Design,Complete,08/05/2015,01/26/2016,07/26/2017,100314,78258.0,45474.0,DSF: 0000801085,False
11,X127,I.S. 127 - BRONX,SCA CIP,WINDOWS/PARAPETS/EXT MASONRY/ROOFS,Scope,Complete,04/26/2017,09/11/2017,08/18/2017,119507,14713.0,14713.0,"DSF: 0000862872, 0000862873, 0000862874, 0000862875",False
11,X135,I.S. 322 - BRONX,SCA CIP,CEILING TILE REPLACEMENT,Scope,Complete,06/04/2014,10/02/2014,09/04/2014,41805,58135.0,57257.0,DSF: 0000822206,False
11,X135,I.S. 322 - BRONX,SCA CIP,CEILING TILE REPLACEMENT,Design,Complete,07/17/2015,12/18/2015,11/23/2015,167220,141079.0,126708.0,DSF: 0000822206,False
11,X135,I.S. 322 - BRONX,SCA CIP,CEILING TILE REPLACEMENT,Construction,Complete,07/18/2016,01/08/2018,12/19/2017,3135375,3003259.0,2719397.0,DSF: 0000822206,False
11,X135,I.S. 322 - BRONX,SCA CIP,CEILING TILE REPLACEMENT,"CM, F&E",Complete,07/18/2016,01/08/2018,12/19/2017,195090,284798.0,281912.0,DSF: 0000822206,False
11,X135,I.S. 556 - BRONX,SCA IEH,IEH PO18-TEACHERS CAFE B-3,Construction,Complete,04/24/2017,IEH,07/22/2017,IEH,36576.0,2326.0,DSF: 0000046376,False
11,X142,I.S. 529 - BRONX,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,Complete,09/12/2017,01/11/2018,09/29/2017,4803,2080.0,2080.0,DSF: 0000867074,False
11,X142,I.S. 529 - BRONX,SCA IEH,"IEH PO18-ROOMS: 319 ,320, 328, 330",Construction,Complete,08/29/2017,IEH,12/09/2017,IEH,83894.0,7548.0,DSF: 0000048409,False
11,X144,I.S. 144 - BRONX,SCA CIP,PLANYC BOILER CONVERSION/CLIMATE CONTROL,Scope,Complete,07/18/2013,12/19/2013,11/01/2013,81345,77267.0,77267.0,"DSF: 0000752363, 0000752364",False
11,X144,I.S. 144 - BRONX,SCA CIP,PLANYC BOILER CONVERSION/CLIMATE CONTROL,Design,Complete,11/06/2013,04/11/2014,08/17/2015,325380,460008.0,410872.0,"DSF: 0000752363, 0000752364",False
11,X144,I.S. 144 - BRONX,SCA IEH,IEH PO18-STUDENT CAFETERIA,Construction,Complete,11/14/2016,IEH,07/07/2017,IEH,113131.0,3360.0,DSF: 0000043692,False
11,X144,I.S. 144 - BRONX,SCA IEH,IEH PO18-2ND FLR CORRIDOR,Construction,Complete,03/06/2017,IEH,07/13/2017,IEH,170308.0,7310.0,DSF: 0000045535,False
11,X144,I.S. 144 - BRONX,SCA IEH,IEH PO18-RM 108,Construction,Complete,08/14/2017,IEH,11/23/2017,IEH,46667.0,5328.0,DSF: 0000048166,False
11,X144,I.S. 144 - BRONX,SCA IEH,IEH PO18-RM 301,Construction,Complete,08/15/2017,IEH,10/08/2017,IEH,38127.0,1576.0,DSF: 0000048187,False
11,X144,I.S. 144 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/15/2017,01/15/2018,08/11/2017,100000,99246.0,99246.0,DSF: 0000845555,False
11,X144,I.S. 566 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/19/2017,01/15/2018,08/25/2017,100000,99246.0,99246.0,DSF: 0000845556,False
11,X153,P.S. 153 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,04/26/2017,01/15/2018,07/21/2017,50000,49622.0,49622.0,DSF: 0000844636,False
11,X160,P.S. 160 - BRONX,SCA CIP RESOA,FY17 RESO A GYMNASIUM UPGRADE,Scope,Complete,02/03/2017,04/03/2017,05/02/2017,0,13265.0,13265.0,DSF: 0000844816,False
11,X160,P.S. 160 - BRONX,SCA CIP RESOA,FY17 RESO A GYMNASIUM UPGRADE,Design,Complete,05/02/2017,09/15/2017,05/17/2017,32027,36696.0,32333.0,DSF: 0000844816,False
11,X160,P.S. 160 - BRONX,SCA CIP RESOA,FY17 RESO A GYMNASIUM UPGRADE,Construction,Complete,06/28/2017,01/23/2018,11/29/2017,469735,344564.0,215416.0,DSF: 0000844816,False
11,X160,P.S. 160 - BRONX,SCA CIP RESOA,FY17 RESO A GYMNASIUM UPGRADE,"CM, F&E",Complete,06/28/2017,01/23/2018,11/29/2017,32027,49501.0,27319.0,DSF: 0000844816,False
11,X160,P.S. 160 - BRONX,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Scope,Complete,11/30/2016,03/03/2017,02/23/2017,0,53982.0,53427.0,DSF: 0000844984,False
11,X160,P.S. 160 - BRONX,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Design,Complete,03/16/2017,07/31/2017,05/16/2017,118125,73140.0,73140.0,DSF: 0000844984,False
11,X160,P.S. 160 - BRONX,SCA IEH,IEH PO18-RM 113B,Construction,Complete,10/12/2017,IEH,11/18/2017,IEH,13253.0,4452.0,DSF: 0000048968,False
11,X178,P.S. 178 - BRONX,SCA IEH,"IEH PO18-RMS 160,146,143,142,139,108,182,179,178",Construction,Complete,03/08/2017,IEH,08/05/2017,IEH,259729.0,9721.0,DSF: 0000045606,False
11,X178,P.S. 178 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/19/2017,07/19/2017,09/07/2017,80000,79396.0,79396.0,DSF: 0000844640,False
11,X181,I.S. 181 - BRONX,SCA CIP RESOA,FY15 RESO A PLAYGROUND REDEVELOPMENT,Scope,Complete,02/25/2015,05/26/2015,06/10/2015,0,22682.0,22682.0,DSF: 0000800367,False
11,X181,I.S. 181 - BRONX,SCA CIP RESOA,FY15 RESO A PLAYGROUND REDEVELOPMENT,Design,Complete,11/30/2016,04/18/2017,04/20/2017,77756,114664.0,111313.0,DSF: 0000800367,False
11,X194,P.S./I.S. 194 - BRONX,Trust For Public Lan,FY14 RESO A PLAYGROUND UPGRADE,Scope,Complete,01/01/2014,01/01/2014,01/01/2014,50000,50000.0,50000.0,DSF: 0000798651,True
11,X194,P.S./I.S. 194 - BRONX,Trust For Public Lan,FY14 RESO A PLAYGROUND UPGRADE,Design,Complete,06/15/2015,06/15/2015,07/01/2015,150000,150000.0,150000.0,DSF: 0000798651,True
11,X194,P.S./I.S. 194 - BRONX,Trust For Public Lan,FY14 RESO A PLAYGROUND UPGRADE,Construction,Complete,03/01/2017,11/01/2017,09/07/2017,410000,410000.0,397000.0,DSF: 0000798651,False
11,X194,P.S./I.S. 194 - BRONX,Trust For Public Lan,FY14 RESO A PLAYGROUND UPGRADE,F&E,Complete,01/01/2014,01/01/2015,06/30/2015,134000,134000.0,134000.0,DSF: 0000798651,False
11,X292,YOUNG VOICES ACADEMY OF THE BR,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/08/2017,01/15/2018,07/12/2017,100000,99244.0,99244.0,DSF: 0000845551,False
11,X311,THE STEAM BRIDGE SCHOOL - BRON,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/08/2017,01/15/2018,07/24/2017,100000,99246.0,99246.0,DSF: 0000845560,False
11,X415,COLLEGIATE INST FOR MATH & SCI,SCA CIP,FIRE ALARM SYSTEM,Scope,Complete,12/10/2015,03/14/2016,03/24/2016,17636,27328.0,27328.0,DSF: 0000843699,False
11,X415,COLLEGIATE INST FOR MATH & SCI,SCA CIP,FIRE ALARM SYSTEM,Design,Complete,06/27/2016,12/30/2016,02/23/2017,70546,107048.0,107048.0,DSF: 0000843699,False
11,X415,COLLEGIATE INST FOR MATH & SCI,SCA CIP,IP SURVEILLANCE CAMERAS,Scope,Complete,06/16/2016,10/17/2016,12/23/2016,9087,8574.0,8574.0,DSF: 0000843856,False
11,X415,COLLEGIATE INST FOR MATH & SCI,SCA CIP,IP SURVEILLANCE CAMERAS,Design,Complete,12/23/2016,06/23/2017,01/18/2017,33318,34357.0,34357.0,DSF: 0000843856,False
11,X425,HS OF COMPUTERS & TECHNOLOGY,SCA CIP,IP SURVEILLANCE CAMERAS,Scope,Complete,06/22/2016,10/21/2016,01/25/2017,8760,5196.0,5196.0,DSF: 0000843857,False
11,X425,HS OF COMPUTERS & TECHNOLOGY,SCA CIP,IP SURVEILLANCE CAMERAS,Design,Complete,01/25/2017,07/25/2017,04/20/2017,32120,20854.0,20854.0,DSF: 0000843857,False
11,X425,HS OF COMPUTERS & TECHNOLOGY,SCA IEH,IEH PO18-BOILER ROOM-WEST SIDE OF COAL BOILER NEAR,Construction,Complete,05/05/2017,IEH,08/27/2017,IEH,17508.0,3398.0,DSF: 0000046566,False
11,X455,HARRY S. TRUMAN HS - X,SCA CIP,EXT MASONRY/PARAPETS,Scope,Complete,09/29/2015,02/17/2016,05/11/2016,57169,260002.0,192405.0,"DSF: 0000842259, 0000844139",True
11,X455,HARRY S. TRUMAN HS - X,SCA CIP,EXT MASONRY/PARAPETS,Design,Complete,06/17/2016,11/18/2016,01/10/2017,227711,177669.0,152873.0,"DSF: 0000842259, 0000844139",False
11,X455,HARRY S. TRUMAN HS - X,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,Complete,09/26/2017,01/30/2018,12/07/2017,17133,2930.0,2930.0,DSF: 0000867079,False
11,X455,HARRY S. TRUMAN HS - X,SCA IEH,IEH PO18-ROOM 619,Construction,Complete,07/27/2017,IEH,07/30/2017,IEH,44440.0,2246.0,DSF: 0000047866,False
11,X456,HARRY S. TRUMAN HS - X,SCA CIP RESOA,FY16 RESO A ATHLETIC FIELDS,Scope,Complete,08/10/2016,01/10/2017,12/01/2016,0,153629.0,153326.0,DSF: 0000822772,False
11,X722,X721 SPED - BRONX,SCA CIP,EXT MSNRY WATER PENETR/WINDOW/ROOF/ FLOOD/PARAPET,Scope,Complete,11/13/2012,04/02/2013,03/25/2013,162009,146686.0,146686.0,"DSF: 0000775579, 0000775993, 0000775994, 0000775995, 0000776000",False
11,X722,X721 SPED - BRONX,SCA CIP,EXT MSNRY WATER PENETR/WINDOW/ROOF/ FLOOD/PARAPET,Design,Complete,05/06/2013,10/04/2013,02/28/2014,633969,298837.0,203845.0,"DSF: 0000775579, 0000775993, 0000775994, 0000775995, 0000776000",False
3,M470,INNOVATION DIPLOMA PLUS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,Complete,09/27/2017,01/31/2018,11/22/2017,6086,2495.0,2495.0,DSF: 0000867044,False
3,M470,URBAN ASSEMBLY SCHOOL,SCA CIP RESOA,FY17 RESO A ROOM CONVERSIONS/PARTITIONING,Scope,Complete,06/23/2017,09/25/2017,10/10/2017,0,7615.0,1079.0,DSF: 0000844926,False
3,M470,INNOVATION DIPLOMA PLUS,SCA IEH,IEH PO18-1ST FL STAIRCASE A,Construction,Complete,11/30/2017,IEH,12/10/2017,IEH,13269.0,1552.0,DSF: 0000049545,False
3,M470,THE GLOBAL LEARNING COLLABORAT,SCA Furniture & Equi,FY17 RESO A MOBILE SCIENCE LAB,F&E,Complete,01/19/2017,F&E,07/11/2017,100000,100000.0,100000.0,DSF: 0000844388,False
3,M485,FIORELLO LAGUARDIA HS - MANHAT,SCA CIP RESOA,FY15 RESO A TECHNICAL THEATER SHOP,Scope,Complete,05/14/2015,09/14/2015,12/23/2015,0,138310.0,119111.0,DSF: 0000800083,False
3,M490,HS FOR ARTS & TECHNOLOGY - M,SCA CIP,ROOFS/WINDOWS,Scope,Complete,01/13/2017,05/31/2017,06/21/2017,151991,61715.0,60922.0,"DSF: 0000832537, 0000877090",False
3,M490,HS FOR ARTS & TECHNOLOGY - M,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,Complete,12/12/2017,04/13/2018,12/14/2017,4610,992.0,992.0,DSF: 0000867046,False
3,M490,HS FOR ARTS & TECHNOLOGY - M,SCA CIP RESOA,FY16 RESO A ATHLETIC FIELDS,Scope,Complete,12/21/2015,05/19/2016,02/09/2016,0,26682.0,26682.0,DSF: 0000822834,False
3,M490,MAXINE GREEN HIGH SCHOOL,SCA CIP RESOA,FY17 RESO A ROOM CONVERSIONS/PARTITIONING,Scope,Complete,01/19/2017,04/20/2017,03/20/2017,0,15378.0,15378.0,DSF: 0000844185,False
3,M490,HUNTER SCIENCE HS - MANHATTAN,SCA CIP RESOA,FY17 RESO A SCIENCE LAB UPGRADES,Scope,Complete,01/18/2017,05/03/2017,03/06/2017,0,19655.0,19655.0,DSF: 0000844927,False
3,M837,WEST END SECONDARY SCHOOL - M,SCA Lease Site Impro,LEASE (PHASE II),Scope,Complete,06/09/2014,08/28/2014,08/28/2014,342350,455743.0,455592.0,DSF: 0000800279,False
3,M837,WEST END SECONDARY SCHOOL - M,SCA Lease Site Impro,LEASE (PHASE II),Design,Complete,08/29/2014,12/15/2014,09/16/2016,1095520,1927382.0,1824311.0,DSF: 0000800279,True
3,M841,M811 SPED - MANHATTAN,SCA CIP,EXT MASONRY/FLOOD ELIMINATION/WINDOWS,Scope,Complete,06/22/2017,12/22/2017,10/31/2017,71049,53823.0,42223.0,"DSF: 0000045266, 0000877454, 0000888888",False
3,M841,M811 SPED - MANHATTAN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Scope,Complete,02/16/2017,04/14/2017,03/21/2017,0,7330.0,7330.0,DSF: 0000844928,False
3,M841,M811 SPED - MANHATTAN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Design,Complete,03/21/2017,08/03/2017,05/15/2017,26869,32717.0,20503.0,DSF: 0000844928,False
4,M007,P.S. 7 - MANHATTAN,SCA IEH,IEH PO18-4TH FL HALL & ROOM 403,Construction,Complete,02/03/2017,IEH,07/24/2017,IEH,203486.0,4370.0,DSF: 0000045105,False
4,M007,P.S. 7 - MANHATTAN,SCA IEH,IEH PO18-3RD FL HALLWAY & ROOM 330,Construction,Complete,04/03/2017,IEH,12/31/2017,IEH,1632.0,1132.0,DSF: 0000046027,False
4,M007,P.S. 7 - MANHATTAN,SCA IEH,IEH PO18-LIBRARY ROOM 419,Construction,Complete,09/07/2017,IEH,12/24/2017,IEH,37943.0,1562.0,DSF: 0000048578,False
