project_building_identifier,project_school_name,project_type,project_description,project_phase_name,project_phase_actual_start_date,project_phase_planned_end_date,project_phase_actual_end_date,project_budget_amount,final_estimate_of_actual_costs_through_end_of_phase_amount,total_phase_actual_spending_amount,dsf_number_s,failure,project_type_SCA,project_type_CIP,project_type_DIIT,project_type_DOE,project_type_DOES,project_type_DOER,project_type_RESOA,project_type_IEH,project_type_PRE-K,project_type_DCAS,project_type_FAST_TRACK_PROJECTS,borough,over_budget_percentage,over_budget_amount,start_and_planned_end_diff
X019,P.S. 19 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-06-07,2017-07-07,10/05/2017,50000.0,49623.0,49623.0,DSF: 0000845052,False,0,0,1,0,0,0,1,0,0,0,0,bronx,1.0,377.0,30.0
X021,P.S. 21 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-06-19,2017-07-19,10/20/2017,69000.0,68482.0,68482.0,DSF: 0000845181,False,0,0,1,0,0,0,1,0,0,0,0,bronx,1.0,518.0,30.0
X041,P.S. 41 - BRONX,SCA CIP,PLANYC BOILER CONVERSION/CLIMATE CONTROL,Scope,2013-07-12,2013-12-13,01/31/2014,82260.0,77462.0,77462.0,"DSF: 0000752360, 0000752361",False,1,1,0,0,0,0,0,0,0,0,0,bronx,6.0,4798.0,154.0
X041,P.S. 41 - BRONX,SCA CIP,PLANYC BOILER CONVERSION/CLIMATE CONTROL,Design,2014-02-12,2014-07-15,02/15/2017,329040.0,426832.0,333167.0,"DSF: 0000752360, 0000752361",True,1,1,0,0,0,0,0,0,0,0,0,bronx,-1.0,-4127.0,153.0
X041,P.S. 41 - BRONX,SCA IEH,IEH PO18-STUDENT CAFETERIA,Construction,2017-10-10,,11/25/2017,,174406.0,6204.0,DSF: 0000048937,False,1,0,0,0,0,0,0,1,0,0,0,bronx,,,
X068,P.S. 68 - BRONX,SCA CIP,WATER INFILTRATION/EXT MASONRY/PAVED AREA-BLACKTOP,Scope,2015-08-28,2016-04-25,02/09/2016,46427.0,70123.0,69834.0,"DSF: 0000839883, 0000844082, 0000861830",False,1,1,0,0,0,0,0,0,0,0,0,bronx,-50.0,-23407.0,241.0
X068,P.S. 68 - BRONX,SCA CIP,WATER INFILTRATION/EXT MASONRY/PAVED AREA-BLACKTOP,Design,2016-05-18,2016-10-19,12/08/2016,177024.0,234719.0,231639.0,"DSF: 0000839883, 0000844082, 0000861830",False,1,1,0,0,0,0,0,0,0,0,0,bronx,-31.0,-54615.0,154.0
X068,P.S. 68 - BRONX,SCA IEH,IEH PO18-3RD FL CORRIDOR,Construction,2017-06-20,,08/19/2017,,53899.0,3290.0,DSF: 0000047394,False,1,0,0,0,0,0,0,1,0,0,0,bronx,,,
X078,P.S. 78 - BRONX,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,2017-02-07,,04/05/2017,,31557.0,31557.0,DSF:,False,0,0,0,1,0,0,0,0,0,0,0,bronx,,,
X083,P.S. 83 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-06-19,2017-07-19,10/24/2017,100000.0,99249.0,99249.0,DSF: 0000845541,False,0,0,1,0,0,0,1,0,0,0,0,bronx,1.0,751.0,30.0
X087,P.S. 87 - BRONX,SCA CIP,FLOOD ELIMINATION/EXT MASONRY/WINDOWS/PARAPETS,Scope,2017-02-07,2017-06-22,06/20/2017,78670.0,20471.0,20470.0,"DSF: 0000862191, 0000862194, 0000862195, 0000862196",False,1,1,0,0,0,0,0,0,0,0,0,bronx,74.0,58200.0,135.0
X097,P.S. 97 - BRONX,SCA Capacity,ADDITION,Scope,2017-02-09,2017-07-03,07/28/2017,1679805.0,749880.0,744637.0,DSF: 0000798178,False,1,0,0,0,0,0,0,0,0,0,0,bronx,56.00000000000001,935168.0,144.0
X097,P.S. 97 - BRONX,SCA Capacity,DETENTION TANK WORK,Scope,2017-10-23,2017-10-23,10/23/2017,25000.0,256.0,256.0,DSF: 0000798178,True,1,0,0,0,0,0,0,0,0,0,0,bronx,99.0,24744.0,0.0
X097,P.S. 97 ADDITION - BRONX,SCA CIP,DEMOLITION,Scope,2017-01-03,2017-01-03,01/03/2017,10872.0,4576.0,4576.0,DSF: 0000798178,True,1,1,0,0,0,0,0,0,0,0,0,bronx,57.99999999999999,6296.0,0.0
X097,P.S. 97 ADDITION - BRONX,SCA CIP,DEMOLITION,Design,2017-01-04,2017-06-05,07/19/2017,39864.0,18367.0,18303.0,DSF: 0000798178,False,1,1,0,0,0,0,0,0,0,0,0,bronx,54.0,21561.0,152.0
X097,P.S. 97 - BRONX,SCA IEH,IEH PO18-RM 262,Construction,2017-08-30,,12/02/2017,,21096.0,6752.0,DSF: 0000048449,False,1,0,0,0,0,0,0,1,0,0,0,bronx,,,
X103,P.S. 103 - BRONX,SCA CIP,PARAPETS,Scope,2017-05-09,2017-11-09,12/18/2017,90085.0,72189.0,11289.0,DSF: 0000045346,False,1,1,0,0,0,0,0,0,0,0,0,bronx,87.0,78796.0,184.0
X103,P.S. 103 - BRONX,SCA IEH,IEH PO18-3RD FLOOR HALLWAY BY RM 312,Construction,2017-02-27,,08/17/2017,,60560.0,2934.0,DSF: 0000045435,False,1,0,0,0,0,0,0,1,0,0,0,bronx,,,
X105,P.S. 105 - BRONX,SCA CIP,WATER INFILTRATION/PARAPETS,Scope,2014-08-11,2014-12-29,12/17/2014,63420.0,88625.0,88625.0,"DSF: 0000795434, 0000818615",False,1,1,0,0,0,0,0,0,0,0,0,bronx,-40.0,-25205.0,140.0
X105,P.S. 105 - BRONX,SCA CIP,WATER INFILTRATION/PARAPETS,Design,2015-04-07,2015-09-04,10/07/2015,253680.0,299804.0,241773.0,"DSF: 0000795434, 0000818615",False,1,1,0,0,0,0,0,0,0,0,0,bronx,5.0,11907.0,150.0
X106,P.S. 106 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-16,2018-01-15,09/18/2017,200000.0,198499.0,198499.0,DSF: 0000845339,False,0,0,1,0,0,0,1,0,0,0,0,bronx,1.0,1501.0,244.0
X108,P.S. 108 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-05-15,2018-01-15,08/03/2017,100000.0,99246.0,99246.0,DSF: 0000845549,False,0,0,1,0,0,0,1,0,0,0,0,bronx,1.0,754.0,245.0
X111,P.S. 111 - BRONX,SCA CIP RESOA,FY16 RESO A AUDITORIUM UPGRADE,Scope,2016-03-01,2016-06-29,05/20/2016,0.0,25492.0,25492.0,DSF: 0000822770,False,1,1,0,0,0,0,1,0,0,0,0,bronx,-inf,-25492.0,120.0
X111,P.S. 111 - BRONX,SCA CIP RESOA,FY16 RESO A AUDITORIUM UPGRADE,Design,2016-06-17,2016-11-18,11/30/2016,51779.0,102768.0,102031.0,DSF: 0000822770,False,1,1,0,0,0,0,1,0,0,0,0,bronx,-97.0,-50252.0,154.0
X111,P.S. 111 - BRONX,SCA CIP RESOA,FY17 RESO A CAFETERIA / MULTIPURPOSE ROOM UPGRADE,Scope,2017-03-03,2017-07-03,06/27/2017,0.0,13535.0,13535.0,DSF: 0000844815,False,1,1,0,0,0,0,1,0,0,0,0,bronx,-inf,-13535.0,122.0
X112,P.S. 112 - BRONX,SCA CIP,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,Scope,2014-07-01,2014-12-03,08/12/2014,85830.0,21207.0,21207.0,"DSF: 0000795558, 0000798321",False,1,1,0,0,0,0,0,0,0,0,0,bronx,75.0,64623.0,155.0
X112,P.S. 112 - BRONX,SCA CIP,PLANYC BOILER CNVRSN/PLANYC CLIMATE CTRL,Design,2014-09-02,2015-02-05,04/02/2015,343320.0,100683.0,91521.0,"DSF: 0000795558, 0000798321",False,1,1,0,0,0,0,0,0,0,0,0,bronx,73.0,251799.0,156.0
X112,P.S. 112 - BRONX,SCA IEH,"IEH PO18-REAR OF AUDITORIUM CEILING & WALLS,STAIRW",Construction,2017-07-19,,12/17/2017,,34231.0,2612.0,DSF: 0000047706,False,1,0,0,0,0,0,0,1,0,0,0,bronx,,,
X112,P.S. 112 - BRONX,SCA IEH,IEH PO18-CEILING MASTIC OUTSIDE BOILER RM,Construction,2017-09-21,,09/30/2017,,33181.0,7452.0,DSF: 0000048726,False,1,0,0,0,0,0,0,1,0,0,0,bronx,,,
X113,THE FORWARD SCHOOL - BRONX,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Scope,2017-04-25,2017-07-25,05/30/2017,17023.0,3918.0,3918.0,DSF: 0000862622,False,1,1,0,0,0,0,0,0,0,0,0,bronx,77.0,13105.0,91.0
X113,THE FORWARD SCHOOL - BRONX,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Design,2017-07-13,2018-01-18,10/04/2017,68092.0,15675.0,15675.0,DSF: 0000862622,False,1,1,0,0,0,0,0,0,0,0,0,bronx,77.0,52417.0,189.0
X113,THE YOUNG SCHOLARS ACADEMY - B,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,2017-06-21,2017-10-20,10/02/2017,9751.0,1260.0,1260.0,DSF: 0000867071,False,1,1,0,0,0,0,0,0,0,0,0,bronx,87.0,8491.0,121.0
X113,SCHOOL OF DIPLOMACY,SCA CIP RESOA,FY16 RESO A SCIENCE LAB UPGRADES,Scope,2016-02-10,2016-05-25,09/27/2016,0.0,31892.0,31892.0,DSF: 0000822769,False,1,1,0,0,0,0,1,0,0,0,0,bronx,-inf,-31892.0,105.0
X113,THE FORWARD SCHOOL - BRONX,SCA CIP RESOA,FY16 RESO A MUSIC ROOM UPGRADE,Scope,2016-08-31,2016-12-27,05/01/2017,0.0,11470.0,11470.0,DSF: 0000844109,False,1,1,0,0,0,0,1,0,0,0,0,bronx,-inf,-11470.0,118.0
X113,THE FORWARD SCHOOL - BRONX,SCA CIP RESOA,FY16 RESO A MUSIC ROOM UPGRADE,Design,2017-05-01,2017-09-20,08/15/2017,15000.0,37803.0,35900.0,DSF: 0000844109,True,1,1,0,0,0,0,1,0,0,0,0,bronx,-139.0,-20900.0,142.0
X113,M.S./H.S. 272 - BRONX,SCA CIP RESOA,FY16 RESO A GYMNASIUM UPGRADE,Scope,2016-08-31,2017-01-05,05/01/2017,0.0,8162.0,8162.0,DSF: 0000844110,False,1,1,0,0,0,0,1,0,0,0,0,bronx,-inf,-8162.0,127.0
M113,P.S. 241 - MANHATTAN,SCA CIP,PLANYC BOILER CONVERSION/CIMATE CONTROL,Scope,2013-07-17,2013-12-18,12/20/2013,83137.0,83772.0,83772.0,"DSF: 0000718946, 0000731099",False,1,1,0,0,0,0,0,0,0,0,0,manhattan,-1.0,-635.0,154.0
M113,P.S. 241 - MANHATTAN,SCA CIP,PLANYC BOILER CONVERSION/CIMATE CONTROL,Design,2014-01-08,2014-06-10,09/26/2014,324093.0,293859.0,287572.0,"DSF: 0000718946, 0000731099",False,1,1,0,0,0,0,0,0,0,0,0,manhattan,11.0,36521.0,153.0
M113,P.S. 241 - MANHATTAN,SCA CIP,FLOOD ELIMINATION,Scope,2014-04-25,2014-09-10,10/17/2014,20055.0,62215.0,58703.0,DSF: 0000785769,True,1,1,0,0,0,0,0,0,0,0,0,manhattan,-193.0,-38648.0,138.0
M113,P.S. 241 - MANHATTAN,SCA CIP,FLOOD ELIMINATION,Design,2015-04-01,2015-08-31,08/15/2016,80220.0,94609.0,93349.0,DSF: 0000785769,False,1,1,0,0,0,0,0,0,0,0,0,manhattan,-16.0,-13129.0,152.0
M118,P.S. 333 - MANHATTAN,SCA CIP,EXTERIOR MASONRY/ROOFS/PARAPETS,Scope,2013-02-13,2013-06-28,08/23/2013,167234.0,230822.0,225388.0,"DSF: 0000763231, 0000763232, 0000763233",False,1,1,0,0,0,0,0,0,0,0,0,manhattan,-35.0,-58154.0,135.0
M118,P.S. 333 - MANHATTAN,SCA CIP,EXTERIOR MASONRY/ROOFS/PARAPETS,Design,2013-09-25,2014-03-03,03/27/2014,668934.0,489175.0,407782.0,"DSF: 0000763231, 0000763232, 0000763233",False,1,1,0,0,0,0,0,0,0,0,0,manhattan,39.0,261152.0,159.0
M118,P.S. 333 - MANHATTAN,SCA IEH,IEH PO18-3RD FLOOR,Construction,2017-04-03,,07/13/2017,,59171.0,3878.0,DSF: 0000046001,False,1,0,0,0,0,0,0,1,0,0,0,manhattan,,,
M145,P.S. 145 - MANHATTAN,SCA CIP,PLANYC BOILER CNVSN/PLANYC CLIMATE CTRL,Scope,2013-06-24,2013-11-25,08/23/2013,47478.0,109824.0,109824.0,"DSF: 0000775605, 0000775606",True,1,1,0,0,0,0,0,0,0,0,0,manhattan,-131.0,-62346.0,154.0
M145,P.S. 145 - MANHATTAN,SCA CIP,PLANYC BOILER CNVSN/PLANYC CLIMATE CTRL,Design,2013-09-20,2014-02-26,01/31/2014,188990.0,381113.0,381053.0,"DSF: 0000775605, 0000775606",True,1,1,0,0,0,0,0,0,0,0,0,manhattan,-102.0,-192063.0,159.0
M145,WEST PREP ACADEMY - MANHATTAN,SCA CIP,ENY SUPPLEMENTAL COOLING,Scope,2017-08-14,2017-10-20,09/28/2017,8069.0,1072.0,1072.0,DSF: 0000865806,False,1,1,0,0,0,0,0,0,0,0,0,manhattan,87.0,6997.0,67.0
M145,WEST PREP ACADEMY - MANHATTAN,SCA CIP RESOA,FY15 RESO A AUDITORIUM UPGRADE,Scope,2015-02-05,2015-06-08,04/02/2015,0.0,28760.0,10954.0,DSF: 0000800081,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,-inf,-10954.0,123.0
M145,P.S. 145 - MANHATTAN,SCA CIP RESOA,FY16 RESO A IP SURVEILLANCE CAMERA INSTALLATION,Scope,2017-05-08,2017-09-08,08/23/2017,0.0,9595.0,9595.0,DSF: 0000823552,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,-inf,-9595.0,123.0
M145,P.S. 145 - MANHATTAN,SCA IEH,IEH PO18-FAN ROOM B2,Construction,2017-05-31,,12/31/2017,,8458.0,2958.0,DSF: 0000047066,False,1,0,0,0,0,0,0,1,0,0,0,manhattan,,,
M149,M811 SPED - MANHATTAN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Scope,2017-02-06,2017-04-06,03/06/2017,0.0,26994.0,19600.0,DSF: 0000844194,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,-inf,-19600.0,59.0
M149,M811 SPED - MANHATTAN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Design,2017-03-07,2017-07-20,05/10/2017,33195.0,26681.0,24582.0,DSF: 0000844194,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,26.0,8613.0,135.0
M149,M811 SPED - MANHATTAN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Construction,2017-06-27,2017-12-23,12/12/2017,486853.0,240503.0,5909.0,DSF: 0000844194,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,99.0,480944.0,179.0
M149,M811 SPED - MANHATTAN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,"CM, F&E",2017-06-27,2017-12-23,12/12/2017,33195.0,27671.0,11913.0,DSF: 0000844194,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,64.0,21282.0,179.0
M149,P.S. 149 - MANHATTAN,SCA IEH,IEH PO18-TUNNELS,Construction,2017-05-23,,08/21/2017,,170689.0,2060.0,DSF: 0000046929,False,1,0,0,0,0,0,0,1,0,0,0,manhattan,,,
M149,P.S. 149 - MANHATTAN,SCA IEH,IEH PO18-CRAWL SPACE,Construction,2017-06-06,,10/03/2017,,726.0,726.0,DSF: 0000047165,False,1,0,0,0,0,0,0,1,0,0,0,manhattan,,,
M149,P.S. 149 - MANHATTAN,SCA IEH,IEH PO18-BSMT MACHINE ROOM,Construction,2017-07-14,,07/16/2017,,13007.0,2910.0,DSF: 0000047647,False,1,0,0,0,0,0,0,1,0,0,0,manhattan,,,
M149,P.S. 149 - MANHATTAN,SCA IEH,"IEH PO18-ROOMS:422,424,426,433,440,441, 442 AND 44",Construction,2017-07-28,,09/03/2017,,155268.0,4220.0,DSF: 0000047846,False,1,0,0,0,0,0,0,1,0,0,0,manhattan,,,
M149,P.S. 149 - MANHATTAN,SCA IEH,"IEH PO18-ROOMS 422, 424, 426, 433 AND 442",Construction,2017-08-29,,08/31/2017,,18740.0,822.0,DSF: 0000048425,False,1,0,0,0,0,0,0,1,0,0,0,manhattan,,,
M149,P.S. 149 - MANHATTAN,SCA IEH,"IEH PO18-ROOM  230 , 244 , AND 114",Construction,2017-08-29,,12/09/2017,,56829.0,2930.0,DSF: 0000048415,False,1,0,0,0,0,0,0,1,0,0,0,manhattan,,,
M342,THE RIVERSIDE SCHOOL - M,SCA Capacity,NEW SCHOOL,Scope,2011-04-21,2011-09-02,09/26/2011,1860643.0,867150.0,867150.0,DSF: 0000730952,False,1,0,0,0,0,0,0,0,0,0,0,manhattan,53.0,993493.0,134.0
M149,M811 SPED - MANHATTAN,Fast Track Projects,CTF CHARTER MATCH PROMETHEAN BOARDS,Construction,2017-07-21,,08/03/2017,,194008.0,93033.0,DSF: 0000865766,False,0,0,0,0,0,0,0,0,0,0,0,manhattan,,,
M163,P.S. 163 - MANHATTAN,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,Scope,2015-10-29,2016-02-22,01/27/2016,36638.0,51770.0,51770.0,DSF: 0000822265,False,1,1,0,0,0,0,0,0,0,0,0,manhattan,-41.0,-15132.0,116.0
M163,P.S. 163 - MANHATTAN,SCA CIP,TCU REMOVAL & PLAYGROUND REDEVELOPMENT,Design,2016-03-08,2016-08-05,06/27/2016,146554.0,134378.0,132128.0,DSF: 0000822265,False,1,1,0,0,0,0,0,0,0,0,0,manhattan,10.0,14426.0,150.0
M163,P.S. 163 - MANHATTAN,SCA IEH,"IEH PO18-ROOMS 205,207,213,215",Construction,2017-02-27,,07/22/2017,,43542.0,2550.0,DSF: 0000045426,False,1,0,0,0,0,0,0,1,0,0,0,manhattan,,,
M165,P.S. 165 - MANHATTAN,SCA CIP,EXT MASONRY/ROOFS,Scope,2013-10-30,2014-03-20,03/20/2014,105658.0,93813.0,90074.0,"DSF: 0000777681, 0000799928",False,1,1,0,0,0,0,0,0,0,0,0,manhattan,15.0,15584.0,141.0
M165,P.S. 165 - MANHATTAN,SCA CIP,EXT MASONRY/ROOFS,Design,2014-04-25,2014-09-25,12/22/2014,414527.0,356171.0,354884.0,"DSF: 0000777681, 0000799928",False,1,1,0,0,0,0,0,0,0,0,0,manhattan,14.000000000000002,59643.0,153.0
M165,I.S. 862 - MANHATTAN,SCA CIP RESOA,FY15 RESO A SCIENCE LAB UPGRADES,Scope,2016-07-19,2016-11-02,11/04/2016,0.0,11124.0,11124.0,DSF: 0000800478,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,-inf,-11124.0,106.0
M165,P.S. 165 - MANHATTAN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,2017-03-01,,06/05/2017,,589.0,589.0,DSF:,False,0,0,0,1,0,0,0,0,0,0,0,manhattan,,,
M166,P.S. 166 - MANHATTAN,SCA IEH,IEH PO18-ROOM 411,Construction,2017-08-23,,08/24/2017,,12562.0,2026.0,DSF: 0000048349,False,1,0,0,0,0,0,0,1,0,0,0,manhattan,,,
M166,P.S. 166 - MANHATTAN,SCA IEH,"IEH PO18-ROOMS #204, 304, 404, 308, 206 AND 206A",Construction,2017-08-30,,11/29/2017,,436.0,436.0,DSF: 0000048447,False,1,0,0,0,0,0,0,1,0,0,0,manhattan,,,
M180,P.S. 180 - MANHATTAN,SCA IEH,SOIL INVESTIGATION AND REMEDIATION,Construction,2016-03-22,,07/14/2017,,91053.0,66200.0,DSF: 0000843735,False,1,0,0,0,0,0,0,1,0,0,0,manhattan,,,
M180,P.S. 180 - MANHATTAN,SCA IEH,"IEH PO18-ROOMS 412,423,424,425,426,427,429,431",Construction,2017-10-06,,12/09/2017,,38010.0,3390.0,DSF: 0000048886,False,1,0,0,0,0,0,0,1,0,0,0,manhattan,,,
M185,P.S. 185 - MANHATTAN,SCA CIP,PLAY YARD SURFACE DEFECTS,Scope,2016-03-01,2016-05-27,05/25/2016,34950.0,50730.0,47750.0,DSF: 0000843698,False,1,1,0,0,0,0,0,0,0,0,0,manhattan,-37.0,-12800.0,87.0
M185,P.S. 185 - MANHATTAN,SCA CIP,PLAY YARD SURFACE DEFECTS,Design,2016-08-19,2017-01-09,01/27/2017,139800.0,79314.0,79314.0,DSF: 0000843698,False,1,1,0,0,0,0,0,0,0,0,0,manhattan,43.0,60486.0,143.0
M191,THE RIVERSIDE SCHOOL FOR MAKER,SCA CIP RESOA,FY17 RESO A LIBRARY UPGRADES,Scope,2017-01-30,2017-03-28,03/23/2017,0.0,7733.0,7733.0,DSF: 0000844931,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,-inf,-7733.0,57.0
M191,THE RIVERSIDE SCHOOL FOR MAKER,SCA CIP RESOA,FY17 RESO A LIBRARY UPGRADES,Design,2017-03-23,2017-08-07,05/12/2017,18000.0,31828.0,24774.0,DSF: 0000844931,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,-38.0,-6774.0,137.0
M191,THE RIVERSIDE SCHOOL FOR MAKER,SCA CIP RESOA,FY17 RESO A LIBRARY UPGRADES,Construction,2017-06-23,2018-01-18,12/18/2017,264000.0,175887.0,1411.0,DSF: 0000844931,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,99.0,262589.0,209.0
M191,THE RIVERSIDE SCHOOL FOR MAKER,SCA CIP RESOA,FY17 RESO A LIBRARY UPGRADES,"CM, F&E",2017-06-23,2018-01-18,12/18/2017,79648.0,83248.0,13878.0,DSF: 0000844931,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,83.0,65770.0,209.0
M199,P.S. 199 - MANHATTAN,SCA CIP RESOA,FY13 RESO A- GREENHOUSE,Scope,2015-04-21,2015-09-03,07/30/2015,0.0,158612.0,158265.0,DSF: 0000754508,False,1,1,0,0,0,0,1,0,0,0,0,manhattan,-inf,-158265.0,135.0
M199,P.S. 199 - MANHATTAN,SCA CIP RESOA,FY13 RESO A- GREENHOUSE,Design,2015-08-18,2016-01-22,02/02/2016,44460.0,124220.0,124220.0,DSF: 0000754508,True,1,1,0,0,0,0,1,0,0,0,0,manhattan,-179.0,-79760.0,157.0
M342,THE RIVERSIDE SCHOOL - M,SCA Capacity,NEW SCHOOL,Design,2011-09-27,2012-03-15,12/31/2015,5954058.0,4971231.0,4574468.0,DSF: 0000730952,True,1,0,0,0,0,0,0,0,0,0,0,manhattan,23.0,1379590.0,170.0
M470,URBAN ASSEMBLY SCHOOL,SCA CIP,HVAC (BMS) WORK/BACKFLOW PREVENTER & WATER METER,Scope,2013-05-20,2013-09-20,11/04/2013,31295.0,56429.0,46454.0,"DSF: 0000764420, 0000764431",False,1,1,0,0,0,0,0,0,0,0,0,manhattan,-48.0,-15159.0,123.0
M470,URBAN ASSEMBLY SCHOOL,SCA CIP,HVAC (BMS) WORK/BACKFLOW PREVENTER & WATER METER,Design,2013-11-13,2014-05-15,10/27/2014,120074.0,141154.0,90468.0,"DSF: 0000764420, 0000764431",False,1,1,0,0,0,0,0,0,0,0,0,manhattan,25.0,29606.0,183.0
X113,M.S./H.S. 272 - BRONX,SCA CIP RESOA,FY16 RESO A GYMNASIUM UPGRADE,Design,2017-05-01,2017-09-14,05/16/2017,15000.0,32855.0,30664.0,DSF: 0000844110,True,1,1,0,0,0,0,1,0,0,0,0,bronx,-104.0,-15664.0,136.0
X113,THE FORWARD SCHOOL - BRONX,SCA CIP RESOA,FY17 RESO A ELECTRICAL SYSTEMS,Scope,2017-01-19,2017-03-20,04/06/2017,0.0,11095.0,11095.0,DSF: 0000844814,False,1,1,0,0,0,0,1,0,0,0,0,bronx,-inf,-11095.0,60.0
X113,THE FORWARD SCHOOL - BRONX,SCA CIP RESOA,FY17 RESO A ELECTRICAL SYSTEMS,Design,2017-04-06,2017-09-06,05/15/2017,24000.0,7449.0,7449.0,DSF: 0000844814,False,1,1,0,0,0,0,1,0,0,0,0,bronx,69.0,16551.0,153.0
X113,COMMUNITY BASED ORGANIZATION -,SCA IEH,IEH PO18-2ND FL CAFETERIA,Construction,2017-10-12,,10/27/2017,,56654.0,13774.0,DSF: 0000049008,False,1,0,0,0,0,0,0,1,0,0,0,bronx,,,
X121,P.S. 121 - BRONX,SCA IEH,"IEH PO18-1ST, 2ND , 3RD CORRIDORS",Construction,2017-03-07,,07/07/2017,,254355.0,5784.0,DSF: 0000045567,False,1,0,0,0,0,0,0,1,0,0,0,bronx,,,
X121,P.S. 121 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-04-19,2018-01-15,09/07/2017,35000.0,34738.0,34738.0,DSF: 0000844633,False,0,0,1,0,0,0,1,0,0,0,0,bronx,1.0,262.0,271.0
X121,P.S. 121 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-04-19,2018-01-15,09/07/2017,135000.0,133984.0,133984.0,DSF: 0000845443,False,0,0,1,0,0,0,1,0,0,0,0,bronx,1.0,1016.0,271.0
X121,P.S. 121 - BRONX,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,2017-04-19,2018-01-15,09/07/2017,104000.0,103220.0,103220.0,DSF: 0000845179,False,0,0,1,0,0,0,1,0,0,0,0,bronx,1.0,780.0,271.0
X127,I.S. 127 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY,Scope,2015-02-12,2015-06-29,06/16/2015,25078.0,15039.0,15039.0,DSF: 0000801085,False,1,1,0,0,0,0,0,0,0,0,0,bronx,40.0,10039.0,137.0
X127,I.S. 127 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY,Design,2015-08-05,2016-01-26,07/26/2017,100314.0,78258.0,45474.0,DSF: 0000801085,False,1,1,0,0,0,0,0,0,0,0,0,bronx,55.00000000000001,54840.0,174.0
X127,I.S. 127 - BRONX,SCA CIP,WINDOWS/PARAPETS/EXT MASONRY/ROOFS,Scope,2017-04-26,2017-09-11,08/18/2017,119507.0,14713.0,14713.0,"DSF: 0000862872, 0000862873, 0000862874, 0000862875",False,1,1,0,0,0,0,0,0,0,0,0,bronx,88.0,104794.0,138.0
X135,I.S. 322 - BRONX,SCA CIP,CEILING TILE REPLACEMENT,Scope,2014-06-04,2014-10-02,09/04/2014,41805.0,58135.0,57257.0,DSF: 0000822206,False,1,1,0,0,0,0,0,0,0,0,0,bronx,-37.0,-15452.0,120.0
X135,I.S. 322 - BRONX,SCA CIP,CEILING TILE REPLACEMENT,Design,2015-07-17,2015-12-18,11/23/2015,167220.0,141079.0,126708.0,DSF: 0000822206,False,1,1,0,0,0,0,0,0,0,0,0,bronx,24.0,40512.0,154.0
X135,I.S. 322 - BRONX,SCA CIP,CEILING TILE REPLACEMENT,Construction,2016-07-18,2018-01-08,12/19/2017,3135375.0,3003259.0,2719397.0,DSF: 0000822206,False,1,1,0,0,0,0,0,0,0,0,0,bronx,13.0,415978.0,539.0
X135,I.S. 322 - BRONX,SCA CIP,CEILING TILE REPLACEMENT,"CM, F&E",2016-07-18,2018-01-08,12/19/2017,195090.0,284798.0,281912.0,DSF: 0000822206,False,1,1,0,0,0,0,0,0,0,0,0,bronx,-45.0,-86822.0,539.0
X135,I.S. 556 - BRONX,SCA IEH,IEH PO18-TEACHERS CAFE B-3,Construction,2017-04-24,,07/22/2017,,36576.0,2326.0,DSF: 0000046376,False,1,0,0,0,0,0,0,1,0,0,0,bronx,,,
